x-axis,1,3,4,MATH1
+61.90000E-06,+1.02456021997E+00,+163.44221681E-03,+88.75624148E-03,+74.12719727E-03
+61.92500E-06,+994.40946652E-03,+196.10553306E-03,-38.12817928E-03,+233.91723636E-03
+61.95000E-06,+1.04466072226E+00,+169.72362379E-03,+41.01754854E-03,+127.92968750E-03
+61.97500E-06,+1.03837931529E+00,+155.90452847E-03,+18.40448344E-03,+137.08496096E-03
+62.00000E-06,+1.26576624753E+00,+83.04020762E-03,-19.28395835E-03,+101.65405273E-03
+62.02500E-06,+1.31601750328E+00,+163.44221681E-03,+38.50498573E-03,+124.17602540E-03
+62.05000E-06,+1.35998735204E+00,+123.24121222E-03,-5.46486303E-03,+127.92968750E-03
+62.07500E-06,+1.40018835664E+00,+203.64322141E-03,+98.80649263E-03,+104.15649415E-03
+62.10000E-06,+1.34616825672E+00,+123.24121222E-03,-19.28395835E-03,+141.69311523E-03
+62.12500E-06,+1.35621850787E+00,+163.44221681E-03,+38.50498573E-03,+124.17602540E-03
+62.15000E-06,+1.35370594507E+00,+203.64322141E-03,-5.46486303E-03,+208.98437500E-03
+62.17500E-06,+1.35998735204E+00,+163.44221681E-03,+10.86679509E-03,+151.70288085E-03
+62.20000E-06,+1.07858031988E+00,+243.84422600E-03,+34.73614156E-03,+208.98437500E-03
+62.22500E-06,+1.00194715486E+00,+123.24121222E-03,-1.69601886E-03,+124.17602540E-03
+62.25000E-06,+998.17831069E-03,+129.52261920E-03,+34.73614156E-03,+94.14672852E-03
+62.27500E-06,+998.17831069E-03,+83.04020762E-03,-85.86687222E-03,+167.96875000E-03
+62.30000E-06,+877.57529691E-03,+150.87940286E-03,+73.68086479E-03,+76.96533199E-03
+62.32500E-06,+1.12255016865E+00,+155.90452847E-03,-1.69601886E-03,+156.70776370E-03
+62.35000E-06,+951.69589912E-03,+163.44221681E-03,+22.17332761E-03,+140.59448244E-03
+62.37500E-06,+1.06224866176E+00,+163.44221681E-03,-29.33420950E-03,+192.32177733E-03
+62.40000E-06,+1.25320343358E+00,+137.06030754E-03,-5.46486303E-03,+141.69311523E-03
+62.42500E-06,+1.24315318243E+00,+203.64322141E-03,-5.46486303E-03,+208.98437500E-03
+62.45000E-06,+1.39390694966E+00,+123.24121222E-03,-5.46486303E-03,+127.92968750E-03
+62.47500E-06,+1.34365569392E+00,+251.38191435E-03,+74.93714616E-03,+176.05590818E-03
+62.50000E-06,+1.33360544277E+00,+135.80402617E-03,-45.66586763E-03,+181.12182619E-03
+62.52500E-06,+1.31224865911E+00,+130.77890056E-03,+38.50498573E-03,+91.64428710E-03
+62.55000E-06,+1.35998735204E+00,+237.56281903E-03,-5.46486303E-03,+242.76733398E-03
+62.57500E-06,+1.31978634745E+00,+179.77387494E-03,+34.73614156E-03,+144.19555665E-03
+62.60000E-06,+1.09239941520E+00,+216.20603536E-03,+61.11805084E-03,+154.20532227E-03
+62.62500E-06,+1.03461047112E+00,+163.44221681E-03,-45.66586763E-03,+208.98437500E-03
+62.65000E-06,+1.00445971767E+00,+163.44221681E-03,-33.10305367E-03,+196.31958006E-03
+62.67500E-06,+998.17831069E-03,+163.44221681E-03,-45.66586763E-03,+208.98437500E-03
+62.70000E-06,+1.02456021997E+00,+203.64322141E-03,+74.93714616E-03,+127.92968750E-03
+62.72500E-06,+994.40946652E-03,+167.21106098E-03,-45.66586763E-03,+212.73803710E-03
+62.75000E-06,+1.03837931529E+00,+163.44221681E-03,+41.01754854E-03,+121.67358398E-03
+62.77500E-06,+1.05471097341E+00,+139.57287034E-03,-5.46486303E-03,+144.19555665E-03
+62.80000E-06,+1.26576624753E+00,+96.85930294E-03,-19.28395835E-03,+115.41748045E-03
+62.82500E-06,+1.35998735204E+00,+203.64322141E-03,-5.46486303E-03,+208.98437500E-03
+62.85000E-06,+1.32606775443E+00,+123.24121222E-03,+816.54395E-06,+121.67358397E-03
+62.87500E-06,+1.38385669851E+00,+219.97487953E-03,+98.80649263E-03,+120.42236330E-03
+62.90000E-06,+1.31978634745E+00,+149.62312149E-03,-19.28395835E-03,+167.96875000E-03
+62.92500E-06,+1.35998735204E+00,+159.67337264E-03,+74.93714616E-03,+84.13696290E-03
+62.95000E-06,+1.35998735204E+00,+163.44221681E-03,+28.45473458E-03,+134.18579103E-03
+62.97500E-06,+1.34365569392E+00,+139.57287035E-03,+58.60548803E-03,+80.38330080E-03
+63.00000E-06,+1.06476122456E+00,+216.20603536E-03,+88.75624148E-03,+126.67846683E-03
+63.02500E-06,+1.07481147571E+00,+159.67337264E-03,-5.46486303E-03,+164.21508790E-03
+63.05000E-06,+1.03209790831E+00,+129.52261920E-03,+34.73614156E-03,+94.14672853E-03
+63.07500E-06,+1.02204765716E+00,+90.57789597E-03,-69.53521409E-03,+159.79003903E-03
+63.10000E-06,+917.77630150E-03,+189.82412609E-03,+22.17332761E-03,+167.35839847E-03
+63.12500E-06,+1.15898232907E+00,+127.01005639E-03,+30.96729739E-03,+95.39794920E-03
+63.15000E-06,+957.97730610E-03,+157.16080984E-03,+34.73614156E-03,+121.67358397E-03
+63.17500E-06,+1.09491197801E+00,+163.44221681E-03,+2.07282531E-03,+160.85815432E-03
+63.20000E-06,+1.27958534285E+00,+110.67839826E-03,-5.46486303E-03,+115.41748045E-03
+63.22500E-06,+1.31601750328E+00,+163.44221681E-03,+74.93714616E-03,+87.89062500E-03
+63.25000E-06,+1.35998735204E+00,+123.24121222E-03,-11.74627001E-03,+134.18579103E-03
+63.27500E-06,+1.37631901017E+00,+219.97487953E-03,+98.80649263E-03,+120.42236330E-03
+63.30000E-06,+1.29340443817E+00,+137.06030754E-03,-5.46486303E-03,+141.69311522E-03
+63.32500E-06,+1.31978634745E+00,+123.24121222E-03,+74.93714616E-03,+47.85156250E-03
+63.35000E-06,+1.31978634745E+00,+191.08040745E-03,+816.54395E-06,+190.06347653E-03
+63.37500E-06,+1.31978634745E+00,+163.44221681E-03,+58.60548803E-03,+104.15649415E-03
+63.40000E-06,+1.07858031988E+00,+177.26131213E-03,+74.93714616E-03,+101.65405272E-03
+63.42500E-06,+1.07481147571E+00,+123.24121222E-03,-41.89702346E-03,+164.21508790E-03
+63.45000E-06,+1.00445971767E+00,+163.44221681E-03,-5.46486303E-03,+167.96875000E-03
+63.47500E-06,+998.17831069E-03,+139.57287035E-03,-69.53521409E-03,+208.98437500E-03
+63.50000E-06,+1.02456021997E+00,+177.26131213E-03,+48.55523688E-03,+127.92968750E-03
+63.52500E-06,+961.74615027E-03,+163.44221681E-03,-41.89702346E-03,+205.13916017E-03
+63.55000E-06,+1.04466072227E+00,+163.44221681E-03,+74.93714616E-03,+87.89062500E-03
+63.57500E-06,+1.02204765716E+00,+139.57287035E-03,+10.86679509E-03,+127.92968750E-03
+63.60000E-06,+1.27958534285E+00,+110.67839826E-03,-45.66586763E-03,+155.79223631E-03
+63.62500E-06,+1.31978634745E+00,+167.21106098E-03,+34.73614156E-03,+131.68334960E-03
+63.65000E-06,+1.35370594507E+00,+150.87940286E-03,-5.46486303E-03,+155.45654295E-03
+63.67500E-06,+1.35998735204E+00,+203.64322141E-03,+98.80649262E-03,+104.15649415E-03
+63.70000E-06,+1.30596725213E+00,+163.44221681E-03,+7.09795092E-03,+155.79223631E-03
+63.72500E-06,+1.35244966370E+00,+163.44221681E-03,+74.93714616E-03,+87.89062500E-03
+63.75000E-06,+1.31350494047E+00,+163.44221681E-03,+816.54395E-06,+161.71264647E-03
+63.77500E-06,+1.34365569392E+00,+187.31156328E-03,+74.93714616E-03,+111.66381835E-03
+63.80000E-06,+1.07858031988E+00,+163.44221681E-03,+115.13815075E-03,+47.85156250E-03
+63.82500E-06,+965.51499444E-03,+46.60804720E-03,+34.73614156E-03,+11.56616210E-03
+63.85000E-06,+998.17831069E-03,+169.72362379E-03,+74.93714616E-03,+94.14672853E-03
+63.87500E-06,+1.02204765716E+00,+66.70854950E-03,-85.86687222E-03,+151.70288085E-03
+63.90000E-06,+891.39439223E-03,+163.44221681E-03,+20.91704624E-03,+141.69311522E-03
+63.92500E-06,+1.15898232907E+00,+159.67337264E-03,-45.66586763E-03,+205.13916017E-03
+63.95000E-06,+957.97730610E-03,+163.44221681E-03,+34.73614156E-03,+127.92968750E-03
+63.97500E-06,+1.09491197801E+00,+187.31156328E-03,-13.00255137E-03,+199.82910153E-03
+64.00000E-06,+1.27958534285E+00,+137.06030754E-03,-31.84677231E-03,+167.96875000E-03
+64.02500E-06,+1.28712303119E+00,+203.64322141E-03,+34.73614156E-03,+167.96875000E-03
+64.05000E-06,+1.38134413570E+00,+129.52261920E-03,+816.54395E-06,+127.92968750E-03
+64.07500E-06,+1.35998735204E+00,+179.77387494E-03,+115.13815075E-03,+64.11743165E-03
+64.10000E-06,+1.29340443817E+00,+149.62312150E-03,-5.46486303E-03,+154.20532228E-03
+64.12500E-06,+1.31978634745E+00,+127.01005639E-03,+71.16830199E-03,+55.35888670E-03
+64.15000E-06,+1.29214815681E+00,+163.44221681E-03,+816.54395E-06,+161.71264647E-03
+64.17500E-06,+1.33611800558E+00,+163.44221681E-03,+58.60548803E-03,+104.15649415E-03
+64.20000E-06,+1.10496222916E+00,+217.46231673E-03,-5.46486303E-03,+222.74780272E-03
+64.22500E-06,+1.04214815946E+00,+163.44221681E-03,-41.89702346E-03,+205.13916017E-03
+64.25000E-06,+964.25871308E-03,+163.44221681E-03,+816.54395E-06,+161.71264647E-03
+64.27500E-06,+1.02958534550E+00,+123.24121222E-03,-45.66586763E-03,+167.96875000E-03
+64.30000E-06,+1.02456021997E+00,+177.26131213E-03,+88.75624148E-03,+87.89062500E-03
+64.32500E-06,+1.03837931529E+00,+167.21106098E-03,-9.23370720E-03,+175.56762693E-03
+64.35000E-06,+1.07229891290E+00,+163.44221681E-03,+68.65573918E-03,+94.14672853E-03
+64.37500E-06,+1.02204765716E+00,+99.37186575E-03,+10.86679510E-03,+87.89062500E-03
+64.40000E-06,+957.97730610E-03,+149.62312150E-03,+34.73614156E-03,+114.16625978E-03
+64.42500E-06,+1.03461047112E+00,+167.21106098E-03,-5.46486303E-03,+171.81396483E-03
+64.45000E-06,+998.17831069E-03,+169.72362379E-03,+816.54395E-06,+167.96875000E-03
+64.47500E-06,+1.01450996882E+00,+163.44221681E-03,+34.73614156E-03,+127.92968750E-03
+64.50000E-06,+998.17831069E-03,+163.44221681E-03,+20.91704624E-03,+141.69311522E-03
+64.52500E-06,+961.74615027E-03,+167.21106098E-03,+34.73614156E-03,+131.68334960E-03
+64.55000E-06,+1.00445971767E+00,+163.44221681E-03,-5.46486303E-03,+167.96875000E-03
+64.57500E-06,+1.01450996882E+00,+163.44221681E-03,+18.40448343E-03,+144.19555665E-03
+64.60000E-06,+984.35921537E-03,+163.44221681E-03,+34.73614156E-03,+127.92968750E-03
+64.62500E-06,+998.17831069E-03,+155.90452848E-03,-1.69601886E-03,+156.70776371E-03
+64.65000E-06,+1.03209790831E+00,+129.52261920E-03,+34.73614156E-03,+94.14672853E-03
+64.67500E-06,+1.01450996882E+00,+139.57287035E-03,+34.73614156E-03,+104.15649415E-03
+64.70000E-06,+957.97730610E-03,+137.06030754E-03,+34.73614156E-03,+101.65405272E-03
+64.72500E-06,+1.03837931529E+00,+163.44221681E-03,+30.96729739E-03,+131.68334960E-03
+64.75000E-06,+1.03209790831E+00,+163.44221681E-03,-5.46486303E-03,+167.96875000E-03
+64.77500E-06,+1.01450996882E+00,+187.31156328E-03,+10.86679510E-03,+176.05590818E-03
+64.80000E-06,+1.29340443817E+00,+123.24121222E-03,+7.09795093E-03,+115.41748045E-03
+64.82500E-06,+1.32355519162E+00,+163.44221681E-03,+2.07282531E-03,+160.46142580E-03
+64.85000E-06,+1.36626875902E+00,+135.80402618E-03,-45.66586763E-03,+180.63354495E-03
+64.87500E-06,+1.35998735204E+00,+203.64322141E-03,+74.93714616E-03,+127.92968750E-03
+64.90000E-06,+1.29340443817E+00,+149.62312150E-03,-19.28395835E-03,+167.96875000E-03
+64.92500E-06,+1.32355519162E+00,+90.57789596E-03,+71.16830199E-03,+19.07348629E-03
+64.95000E-06,+1.31350494047E+00,+203.64322141E-03,-5.46486303E-03,+208.98437500E-03
+64.97500E-06,+1.35998735204E+00,+187.31156328E-03,-5.46486303E-03,+192.32177733E-03
+65.00000E-06,+1.09239941520E+00,+177.26131213E-03,+61.11805084E-03,+115.41748044E-03
+65.02500E-06,+1.03837931529E+00,+130.77890056E-03,-5.46486303E-03,+135.52856443E-03
+65.05000E-06,+1.00445971767E+00,+197.36181443E-03,+41.01754854E-03,+155.45654294E-03
+65.07500E-06,+998.17831069E-03,+123.24121222E-03,-45.66586763E-03,+167.96875000E-03
+65.10000E-06,+1.02456021997E+00,+203.64322141E-03,+88.75624147E-03,+114.16625978E-03
+65.12500E-06,+1.04214815946E+00,+163.44221681E-03,-9.23370720E-03,+171.81396483E-03
+65.15000E-06,+1.04466072227E+00,+157.16080983E-03,+74.93714616E-03,+81.63452147E-03
+65.17500E-06,+1.01450996882E+00,+155.90452848E-03,-5.46486303E-03,+160.85815432E-03
+65.20000E-06,+957.97730610E-03,+123.24121222E-03,+34.73614156E-03,+87.89062500E-03
+65.22500E-06,+998.17831069E-03,+159.67337265E-03,+34.73614156E-03,+124.17602540E-03
+65.25000E-06,+1.00445971767E+00,+191.08040745E-03,+816.54395E-06,+190.06347653E-03
+65.27500E-06,+1.03837931529E+00,+139.57287035E-03,+18.40448343E-03,+120.42236331E-03
+65.30000E-06,+1.02456021997E+00,+177.26131213E-03,-5.46486303E-03,+182.06787108E-03
+65.32500E-06,+998.17831069E-03,+163.44221681E-03,-5.46486303E-03,+167.96875000E-03
+65.35000E-06,+1.06601750592E+00,+197.36181443E-03,-5.46486303E-03,+202.57568358E-03
+65.37500E-06,+1.05471097342E+00,+179.77387494E-03,-5.46486303E-03,+184.63134767E-03
+65.40000E-06,+1.02456021997E+00,+203.64322141E-03,+47.29895552E-03,+155.79223630E-03
+65.42500E-06,+998.17831069E-03,+119.47236805E-03,-5.46486303E-03,+124.17602540E-03
+65.45000E-06,+998.17831069E-03,+129.52261920E-03,-5.46486303E-03,+134.18579103E-03
+65.47500E-06,+974.30896423E-03,+147.11055868E-03,-5.46486303E-03,+151.70288085E-03
+65.50000E-06,+971.79640141E-03,+163.44221681E-03,-5.46486303E-03,+167.96875000E-03
+65.52500E-06,+1.03837931529E+00,+236.30653767E-03,-5.46486303E-03,+241.42456057E-03
+65.55000E-06,+998.17831069E-03,+163.44221681E-03,-5.46486303E-03,+167.96875000E-03
+65.57500E-06,+1.03837931529E+00,+179.77387494E-03,-5.46486303E-03,+184.63134767E-03
+65.60000E-06,+1.31978634745E+00,+137.06030754E-03,-31.84677231E-03,+167.96875000E-03
+65.62500E-06,+1.31978634745E+00,+203.64322141E-03,-1.69601886E-03,+205.13916017E-03
+65.65000E-06,+1.35998735204E+00,+123.24121222E-03,-5.46486303E-03,+127.92968750E-03
+65.67500E-06,+1.37631901017E+00,+187.31156328E-03,+74.93714616E-03,+111.66381835E-03
+65.70000E-06,+1.31978634745E+00,+109.42211690E-03,-45.66586763E-03,+154.20532228E-03
+65.72500E-06,+1.35621850788E+00,+159.67337265E-03,+38.50498573E-03,+120.42236331E-03
+65.75000E-06,+1.31978634745E+00,+169.72362379E-03,+816.54395E-06,+167.96875000E-03
+65.77500E-06,+1.30345468932E+00,+170.97990515E-03,+34.73614156E-03,+135.43701169E-03
+65.80000E-06,+1.06601750592E+00,+203.64322141E-03,+48.55523688E-03,+154.20532228E-03
+65.82500E-06,+1.03461047112E+00,+159.67337265E-03,-41.89702346E-03,+201.38549807E-03
+65.85000E-06,+1.00445971767E+00,+163.44221681E-03,+28.45473458E-03,+134.18579103E-03
+65.87500E-06,+957.97730610E-03,+123.24121222E-03,-61.99752576E-03,+184.63134767E-03
+65.90000E-06,+1.02456021997E+00,+203.64322141E-03,+74.93714616E-03,+127.92968750E-03
+65.92500E-06,+1.03837931529E+00,+196.10553307E-03,-5.46486303E-03,+201.38549807E-03
+65.95000E-06,+1.03837931529E+00,+157.16080983E-03,+62.37433219E-03,+94.14672853E-03
+65.97500E-06,+1.04591700362E+00,+187.31156328E-03,+10.86679510E-03,+176.05590818E-03
+66.00000E-06,+984.35921538E-03,+135.80402618E-03,+34.73614156E-03,+100.40283206E-03
+66.02500E-06,+961.74615027E-03,+167.21106098E-03,+30.96729740E-03,+135.52856443E-03
+66.05000E-06,+998.17831069E-03,+157.16080983E-03,+62.37433219E-03,+94.14672853E-03
+66.07500E-06,+998.17831069E-03,+163.44221681E-03,+42.27382990E-03,+120.42236331E-03
+66.10000E-06,+1.05219841060E+00,+163.44221681E-03,+20.91704625E-03,+141.69311522E-03
+66.12500E-06,+961.74615027E-03,+199.87437724E-03,-5.46486303E-03,+205.13916017E-03
+66.15000E-06,+1.00445971767E+00,+203.64322141E-03,-5.46486303E-03,+208.98437500E-03
+66.17500E-06,+1.03837931529E+00,+187.31156328E-03,+18.40448343E-03,+167.96875000E-03
+66.20000E-06,+1.02456021997E+00,+216.20603537E-03,+34.73614156E-03,+181.12182620E-03
+66.22500E-06,+1.03461047112E+00,+159.67337265E-03,-9.23370720E-03,+167.96875000E-03
+66.25000E-06,+1.00445971767E+00,+123.24121222E-03,+34.73614156E-03,+87.89062500E-03
+66.27500E-06,+1.02204765716E+00,+187.31156328E-03,+51.06779969E-03,+135.43701169E-03
+66.30000E-06,+1.01199740601E+00,+163.44221681E-03,-5.46486303E-03,+167.96875000E-03
+66.32500E-06,+1.00194715486E+00,+163.44221681E-03,+30.96729740E-03,+131.68334960E-03
+66.35000E-06,+998.17831069E-03,+135.80402618E-03,+28.45473458E-03,+106.81152348E-03
+66.37500E-06,+990.64062236E-03,+147.11055868E-03,+27.19845323E-03,+119.17114254E-03
+66.40000E-06,+998.17831069E-03,+163.44221681E-03,-5.46486303E-03,+167.96875000E-03
+66.42500E-06,+998.17831069E-03,+203.64322141E-03,+34.73614156E-03,+167.96875000E-03
+66.45000E-06,+1.03837931529E+00,+169.72362380E-03,+34.73614156E-03,+134.18579103E-03
+66.47500E-06,+1.01450996882E+00,+163.44221681E-03,+34.73614156E-03,+127.92968750E-03
+66.50000E-06,+1.01199740601E+00,+163.44221681E-03,+34.73614156E-03,+127.92968750E-03
+66.52500E-06,+994.40946653E-03,+163.44221681E-03,+30.96729740E-03,+131.68334960E-03
+66.55000E-06,+1.03837931529E+00,+150.87940285E-03,+816.54395E-06,+149.20043941E-03
+66.57500E-06,+998.17831069E-03,+139.57287035E-03,+58.60548803E-03,+80.38330081E-03
+66.60000E-06,+998.17831069E-03,+177.26131213E-03,+47.29895553E-03,+129.51660152E-03
+66.62500E-06,+1.07481147571E+00,+127.01005639E-03,+30.96729740E-03,+95.39794919E-03
+66.65000E-06,+964.25871308E-03,+163.44221681E-03,+7.09795093E-03,+155.45654294E-03
+66.67500E-06,+1.03837931529E+00,+139.57287035E-03,-5.46486303E-03,+144.19555665E-03
+66.70000E-06,+971.79640141E-03,+163.44221681E-03,+34.73614156E-03,+127.92968750E-03
+66.72500E-06,+1.03461047112E+00,+199.87437724E-03,+34.73614156E-03,+164.21508790E-03
+66.75000E-06,+1.00445971767E+00,+123.24121222E-03,+34.73614156E-03,+87.89062500E-03
+66.77500E-06,+998.17831069E-03,+123.24121222E-03,+34.73614156E-03,+87.89062500E-03
+66.80000E-06,+1.27958534285E+00,+70.47739366E-03,+7.09795093E-03,+62.86621088E-03
+66.82500E-06,+1.24315318243E+00,+167.21106098E-03,+34.73614156E-03,+131.68334960E-03
+66.85000E-06,+1.35998735204E+00,+163.44221681E-03,-45.66586763E-03,+208.98437500E-03
+66.87500E-06,+1.37631901017E+00,+179.77387494E-03,+98.80649262E-03,+80.38330081E-03
+66.90000E-06,+1.30596725213E+00,+149.62312150E-03,-5.46486303E-03,+154.20532228E-03
+66.92500E-06,+1.35621850788E+00,+127.01005639E-03,+34.73614156E-03,+91.64428709E-03
+66.95000E-06,+1.34742453808E+00,+169.72362380E-03,-11.74627001E-03,+180.63354495E-03
+66.97500E-06,+1.33611800558E+00,+163.44221681E-03,+34.73614156E-03,+127.92968750E-03
+67.00000E-06,+1.05219841060E+00,+163.44221681E-03,+48.55523688E-03,+114.16625978E-03
+67.02500E-06,+1.03461047112E+00,+86.80905179E-03,+34.73614156E-03,+51.60522459E-03
+67.05000E-06,+1.03209790830E+00,+169.72362380E-03,+34.73614156E-03,+134.18579103E-03
+67.07500E-06,+998.17831069E-03,+99.37186576E-03,-85.86687222E-03,+184.63134767E-03
+67.10000E-06,+957.97730610E-03,+177.26131213E-03,+88.75624147E-03,+87.89062500E-03
+67.12500E-06,+1.03837931529E+00,+163.44221681E-03,-9.23370720E-03,+171.81396483E-03
+67.15000E-06,+1.00445971767E+00,+129.52261920E-03,+68.65573917E-03,+60.36376956E-03
+67.17500E-06,+1.07858031988E+00,+163.44221681E-03,-21.79652116E-03,+184.63134767E-03
+67.20000E-06,+1.25320343357E+00,+123.24121222E-03,-31.84677231E-03,+154.20532228E-03
+67.22500E-06,+1.35621850788E+00,+203.64322141E-03,+74.93714616E-03,+127.92968750E-03
+67.25000E-06,+1.35370594506E+00,+129.52261920E-03,-5.46486303E-03,+134.18579103E-03
+67.27500E-06,+1.40018835664E+00,+219.97487954E-03,+122.67583908E-03,+96.64916997E-03
+67.30000E-06,+1.30722353348E+00,+109.42211690E-03,+20.91704625E-03,+87.89062500E-03
+67.32500E-06,+1.31978634745E+00,+123.24121222E-03,+78.70599032E-03,+44.09790041E-03
+67.35000E-06,+1.31978634745E+00,+169.72362380E-03,+816.54395E-06,+167.96875000E-03
+67.37500E-06,+1.33611800558E+00,+163.44221681E-03,+34.73614156E-03,+127.92968750E-03
+67.40000E-06,+1.07858031988E+00,+189.82412609E-03,+74.93714616E-03,+114.16625978E-03
+67.42500E-06,+1.03461047112E+00,+90.57789596E-03,+30.96729740E-03,+59.11254878E-03
+67.45000E-06,+1.03209790830E+00,+203.64322141E-03,+41.01754855E-03,+161.71264647E-03
+67.47500E-06,+998.17831069E-03,+123.24121222E-03,-102.19853035E-03,+225.25024416E-03
+67.50000E-06,+944.15821078E-03,+177.26131213E-03,+34.73614156E-03,+141.69311522E-03
+67.52500E-06,+1.15898232907E+00,+163.44221681E-03,-45.66586763E-03,+208.98437500E-03
+67.55000E-06,+957.97730610E-03,+157.16080983E-03,+816.54395E-06,+155.45654294E-03
+67.57500E-06,+1.03837931529E+00,+123.24121222E-03,-5.46486303E-03,+127.92968750E-03
+67.60000E-06,+1.25320343357E+00,+109.42211690E-03,-5.46486303E-03,+114.16625978E-03
+67.62500E-06,+1.24692202659E+00,+163.44221681E-03,+71.16830199E-03,+91.64428709E-03
+67.65000E-06,+1.35998735204E+00,+129.52261920E-03,-5.46486303E-03,+134.18579103E-03
+67.67500E-06,+1.37631901018E+00,+163.44221681E-03,+122.67583908E-03,+40.34423831E-03
+67.70000E-06,+1.33360544276E+00,+150.87940285E-03,-19.28395835E-03,+169.55566402E-03
+67.72500E-06,+1.31601750328E+00,+163.44221681E-03,+38.50498573E-03,+124.17602541E-03
+67.75000E-06,+1.38762554267E+00,+163.44221681E-03,-5.46486303E-03,+167.96875000E-03
+67.77500E-06,+1.32732403578E+00,+179.77387495E-03,+58.60548802E-03,+120.42236331E-03
+67.80000E-06,+1.07858031988E+00,+203.64322141E-03,+74.93714616E-03,+127.92968750E-03
+67.82500E-06,+1.03837931529E+00,+127.01005638E-03,-45.66586763E-03,+171.81396483E-03
+67.85000E-06,+970.54012006E-03,+163.44221681E-03,+34.73614156E-03,+127.92968750E-03
+67.87500E-06,+974.30896423E-03,+59.17086116E-03,-45.66586763E-03,+104.15649416E-03
+67.90000E-06,+1.01199740601E+00,+177.26131213E-03,+88.75624147E-03,+87.89062500E-03
+67.92500E-06,+961.74615026E-03,+199.87437724E-03,-41.89702346E-03,+241.42456058E-03
+67.95000E-06,+1.04466072227E+00,+129.52261920E-03,+34.73614156E-03,+94.14672853E-03
+67.97500E-06,+1.03837931529E+00,+163.44221681E-03,-5.46486303E-03,+167.96875000E-03
+68.00000E-06,+1.27958534285E+00,+123.24121222E-03,-5.46486303E-03,+127.92968750E-03
+68.02500E-06,+1.27958534285E+00,+199.87437724E-03,+38.50498573E-03,+160.46142581E-03
+68.05000E-06,+1.36626875903E+00,+129.52261920E-03,-39.38446064E-03,+167.96875000E-03
+68.07500E-06,+1.37631901018E+00,+203.64322141E-03,+115.13815075E-03,+87.89062500E-03
+68.10000E-06,+1.29340443817E+00,+149.62312150E-03,-18.02767700E-03,+167.35839849E-03
+68.12500E-06,+1.31601750328E+00,+159.67337265E-03,+74.93714616E-03,+84.13696291E-03
+68.15000E-06,+1.28586674984E+00,+163.44221681E-03,-5.46486303E-03,+167.96875000E-03
+68.17500E-06,+1.30345468932E+00,+163.44221681E-03,+34.73614156E-03,+127.92968750E-03
+68.20000E-06,+1.07858031988E+00,+189.82412609E-03,+34.73614156E-03,+154.20532228E-03
+68.22500E-06,+1.03837931529E+00,+127.01005638E-03,+34.73614156E-03,+91.64428709E-03
+68.25000E-06,+1.03209790830E+00,+231.28141203E-03,+34.73614156E-03,+196.31958005E-03
+68.27500E-06,+998.17831069E-03,+99.37186576E-03,-85.86687222E-03,+184.63134767E-03
+68.30000E-06,+917.77630150E-03,+177.26131213E-03,+20.91704625E-03,+155.79223630E-03
+68.32500E-06,+1.12255016864E+00,+159.67337265E-03,-5.46486303E-03,+164.21508791E-03
+68.35000E-06,+951.69589911E-03,+123.24121222E-03,+28.45473458E-03,+94.14672853E-03
+68.37500E-06,+1.06224866175E+00,+163.44221681E-03,+10.86679510E-03,+151.70288084E-03
+68.40000E-06,+1.25194715223E+00,+83.04020762E-03,+20.91704625E-03,+61.61499022E-03
+68.42500E-06,+1.27958534285E+00,+163.44221681E-03,+63.63061366E-03,+99.24316401E-03
+68.45000E-06,+1.34114313109E+00,+123.24121222E-03,+816.54395E-06,+121.67358397E-03
+68.47500E-06,+1.35998735204E+00,+179.77387495E-03,+122.67583908E-03,+56.61010747E-03
+68.50000E-06,+1.35998735204E+00,+137.06030753E-03,-31.84677231E-03,+167.96875000E-03
+68.52500E-06,+1.35621850788E+00,+163.44221681E-03,+38.50498573E-03,+124.17602541E-03
+68.55000E-06,+1.35370594506E+00,+203.64322141E-03,-39.38446064E-03,+242.76733397E-03
+68.57500E-06,+1.31978634745E+00,+179.77387495E-03,+58.60548802E-03,+120.42236331E-03
+68.60000E-06,+1.06476122457E+00,+203.64322141E-03,+48.55523688E-03,+154.20532228E-03
+68.62500E-06,+1.07481147572E+00,+123.24121222E-03,-1.69601887E-03,+124.17602541E-03
+68.65000E-06,+1.06601750591E+00,+163.44221681E-03,+28.45473458E-03,+134.18579103E-03
+68.67500E-06,+1.02204765715E+00,+66.70854949E-03,-29.33420949E-03,+95.39794919E-03
+68.70000E-06,+1.01199740601E+00,+163.44221681E-03,+115.13815075E-03,+47.85156250E-03
+68.72500E-06,+1.00194715486E+00,+163.44221681E-03,-1.69601887E-03,+164.21508791E-03
+68.75000E-06,+1.03209790830E+00,+157.16080983E-03,+34.73614156E-03,+121.67358397E-03
+68.77500E-06,+1.02204765715E+00,+163.44221681E-03,-5.46486303E-03,+167.96875000E-03
+68.80000E-06,+1.27958534285E+00,+123.24121222E-03,-31.84677231E-03,+154.20532228E-03
+68.82500E-06,+1.31978634745E+00,+203.64322141E-03,+34.73614156E-03,+167.96875000E-03
+68.85000E-06,+1.36626875903E+00,+129.52261920E-03,-5.46486303E-03,+134.18579103E-03
+68.87500E-06,+1.37631901018E+00,+203.64322141E-03,+98.80649262E-03,+104.15649416E-03
+68.90000E-06,+1.29340443817E+00,+135.80402619E-03,-31.84677231E-03,+167.35839849E-03
